ID,isHappy
9796,1
9797,0
9798,0
9799,1
9800,0
9801,1
9802,1
9803,1
9804,1
9805,0
9806,0
9807,0
9808,1
9809,1
9810,1
9811,1
9812,0
9813,0
9814,1
9815,1
9816,0
9817,1
9818,0
9819,1
9820,1
9821,1
9822,0
9823,0
9824,0
9825,0
9826,1
9827,1
9828,1
9829,1
9830,0
9831,0
9832,1
9833,0
9834,1
9835,0
9836,0
9837,1
9838,1
9839,0
9840,1
9841,0
9842,0
9843,1
9844,0
9845,1
9846,1
9847,0
9848,0
9849,1
9850,0
9851,1
9852,1
9853,1
9854,1
9855,1
9856,0
9857,1
9858,1
9859,1
9860,0
9861,0
9862,0
9863,0
9864,1
9865,1
9866,1
9867,0
9868,1
9869,0
9870,0
9871,0
9872,1
9873,1
9874,0
9875,0
9876,1
9877,1
9878,0
9879,1
9880,0
9881,0
9882,1
9883,1
9884,1
9885,0
9886,0
9887,1
9888,1
9889,1
9890,0
9891,0
9892,0
9893,0
9894,0
9895,1
9896,0
9897,0
9898,0
9899,0
9900,0
9901,0
9902,0
9903,1
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,1
9911,0
9912,1
9913,1
9914,1
9915,0
9916,0
9917,0
9918,0
9919,1
9920,0
9921,1
9922,0
9923,0
9924,1
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,1
9932,1
9933,1
9934,1
9935,0
9936,1
9937,1
9938,1
9939,1
9940,1
9941,0
9942,1
9943,1
9944,0
9945,0
9946,0
9947,0
9948,1
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,1
9956,0
9957,1
9958,0
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,1
9968,1
9969,0
9970,1
9971,0
9972,0
9973,1
9974,1
9975,1
9976,1
9977,0
9978,0
9979,1
9980,0
9981,0
9982,0
9983,1
9984,1
9985,1
9986,0
9987,0
9988,1
9989,0
9990,1
9991,0
9992,1
9993,0
9994,1
9995,1
9996,1
9997,0
9998,0
9999,0
